taxonID,taxonomicStatus,taxonRank,scientificName,scientificNameAuthorship,parentNameUsageID,kingdom,phylum,class,order,family,genus,determined
7265X,accepted,species,Leucostele deserticola,(Werderm.) Schlumpb.,5TC39,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
5ZYQP,synonym,species,Copiapoa australis,(Hoxey) Helmut Walter & Larridon,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9CFZJ,synonym,species,Eriosyce jussieui,(Monv. ex Salm-Dyck) P. C. Guerrero & Helmut Walter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
6T3NH,synonym,species,Opuntia pseudorauppian,(Backeb.) Marshall,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
GFTY,ambiguous synonym,species,Arequipa clavata,(Söhrens) Y. Itô,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
Y4F7,accepted,species,Copiapoa hypogaea,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,False
SX47,synonym,species,Cereus atacamensis ,Phil.,6Q5TX,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
7Y3TG,synonym,species,Pereskia glomerata ,Pfeiff.,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
6S8HB,synonym,species,Neochilenia pseudoreichei,Lembcke & Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
8LL4Z,synonym,variety,Eulychnia breviflora var. tenuis,F. Ritter,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
TZSJ,synonym,species,Chileorebutia kraus,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3B6VS,accepted,species,Eriosyce kunzei,(C. F. Först.) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B89X4,synonym,variety,Eriosyce marksiana var. gracilis,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5NT9T,synonym,variety,Eriosyce napina var. glabrescen,(F. Ritter) Romulski,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B2B22,synonym,variety,Cereus chiloensis var. acidus ,Miers,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
9KYRF,synonym,species,Weberbauerocereus fascicularis,(Meyen) Backeb.,4S79,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Haageocereus ,True
38GG7,synonym,species,Echinocactus niger ,Salm-Dyck,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3XJFM,accepted,species,Maihueniopsis wagenknech,F. Ritter,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
GFTX,synonym,species,Arequipa australis,F. Ritter,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
7T26R,synonym,species,Cactus fascicularis,(Meyen) Meyen,4S79,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Haageocereus ,True
3HFFJ,synonym,species,Grusonia tunicata,(Lehm.) G. D. Rowley,3YBJ,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cylindropuntia,True
5H6M3,synonym,subspecies,Eriosyce eriosyzoides subsp. atroviridis,(F. Ritter) Ferryman,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7LJSK,synonym,variety,Copiapoa cinerea var. krainzian,(F. Ritter) G. J. Charles,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9YZ25,synonym,variety,Opuntia platyacantha var. angustispin,(Backeb.) G. D. Rowley,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
9Y2X4,synonym,species,Lobivia ducis-pauli ,Fric,5TC7J,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Lobivia,True
6BQ6P,synonym,species,Cumulopuntia multiareolata,(F. Ritter) F. Ritter,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
46QYG,synonym,species,Neoporteria garav,(F. Ritter) Ferryman,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9XWZ3,synonym,species,Echinocactus foveolatus,(Haage ex Pfeiff.) Salm-Dyck,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B73GR,synonym,species,Eulychnia eburnea,Phil. ex K. Schum.,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
5SRKJ,synonym,form,Neoporteria intermedia f. pygmaea,(F. Ritter) A. E. Hoffm.,3B6WN,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
72M7L,synonym,species,Lobivia ducis-pauli,(C. F. Först.) Borg,5TC7J,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Lobivia,True
6QLWX,synonym,species,Lobivia pachyacantha,Y. Itô,5TC7J,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Lobivia,True
4QVM7,synonym,species,Pyrrhocactus atroviridis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
C38RK,synonym,variety,Pyrrhocactus curvispinus var. mostazalensis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
38GD6,ambiguous synonym,species,Echinocactus horridus,(Bertero ex Colla) J. Rémy ex Gay,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46QZD,synonym,species,Neoporteria nigrihorrid,(Backeb.) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4QVMQ,synonym,species,Pyrrhocactus engl,(F. Ritter) F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5SRKK,synonym,form,Neoporteria napina f. nuda,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7NCF8,synonym,unranked,Platyopuntia,(Engelm.) Fric & Schelle ex Kreuz.,93LTC,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
7VJM9,accepted,species,Cumulopuntia glomerata,(Pfeiff.) Hoxey,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
55CBZ,synonym,species,Tephrocactus minusculus ,Backeb.,7N9RM,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Airampoa ,True
9ZV8N,synonym,species,Opuntia phyllacan,F. Haage & E. Schmidt,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
6RWH9,synonym,species,Neochilenia wagenknech,(F. Ritter) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7MKDW,synonym,variety,Pyrrhocactus neohankeanus var. densispinus,F. Ritter,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YYXT,synonym,variety,Opuntia grata var. leonina ,Schelle,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
TZQX,synonym,species,Chilenia fus,(Muehlenpf.) Backeb.,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
P6VB,synonym,species,Cactus chinensis ,Roxb.,69B3,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Opuntia ,True
9ZH8W,synonym,species,Chilenia nidu,(Söhrens) Backeb. ex A. W. Hill,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5ZYR7,accepted,species,Copiap,(Salm-Dyck) Britton & Rose,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9Y72Y,synonym,species,Opuntia castillae ,Griffiths,69B3,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Opuntia ,True
9YYMN,synonym,variety,Neoporteria hankeana var. taltalensis,(Backeb.) Donald & G. D. Rowley,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46R2B,synonym,species,Neoporteria totoralensis,(F. Ritter) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9XX3Q,synonym,species,Echinocactus soebrensii,K. Schum.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3MQ8T,synonym,species,Horridocactus marksianus,(F. Ritter) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
C2X6V,accepted,species,Eriosyce robus,(F. Ritter) P. C. Guerrero & Helmut Walter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
38G9B,synonym,species,Echinocactus ceratistes,Otto ex Pfeiff.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5NT9N,synonym,variety,Eriosyce kunzei var. transitensis,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46QYX,synonym,species,Neoporteria limariensis,(F. Ritter) Ferryman,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5WTB2,synonym,species,Cactus berteri ,Colla,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
46WGB,synonym,species,Neowerdermannia peruviana,F. Ritter,632K,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Neowerdermannia ,True
46QY9,synonym,species,Neoporteria eng,(F. Ritter) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YX2C,synonym,variety,Horridocactus marksianus var. tunensis,(F. Ritter) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Y75Z,synonym,species,Opuntia monticola ,Phil.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
46QYT,synonym,species,Neoporteria kesselringiana,(Dölz) Hutchison,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9XNL8,synonym,unranked,Eulychnocactus ,Backeb.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
4QVNW,synonym,species,Pyrrhocactus reconditus,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5H6M4,synonym,subspecies,Eriosyce heinrichiana subsp. intermed,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
8S4KG,synonym,species,Echinocactus formosus ,Pfeiff.,8S8P8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Soehrensia ,True
46QZH,synonym,species,Neoporteria paucicos,(F. Ritter) Donald & G. D. Rowley,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3B6WV,accepted,species,Eriosyce wagenknech,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
748HC,synonym,species,Neochilenia paucicos,(F. Ritter) Backeb.,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7NC29,synonym,unranked,Islaya ,Backeb.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
38KHC,synonym,species,Echinopsis pacha,(Britton & Rose) H. Friedrich & G. D. Rowley,9YNMF,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Trichocereus,True
TZQZ,synonym,species,Chilenia jussieui,(Monv. ex Salm-Dyck) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
Y4DX,synonym,species,Copiapoa alticostata,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
38KG5,synonym,species,Echinopsis litoralis,(Johow) H. Friedrich & G. D. Rowley,5TC39,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
6QTB2,synonym,species,Maihuenia tehuelches ,Speg.,5K95,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihuenia,True
4QVNR,synonym,species,Pyrrhocactus philippianus ,Faúndez,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5Q9Z2,synonym,variety,Neoporteria carrizalensis var. totoralensis,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7M9GY,synonym,variety,Neoporteria jussieui var. huascensis,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7C6ML,synonym,species,Thelocephala napina,(Phil.) Y. Itô,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YDJY,synonym,species,Pyrrhocactus calderanus,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
8SKWB,accepted,species,Leucostele faundez,(Albesiano) Schlumpb.,5TC39,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
5T6CC,synonym,unranked,Azureocereu,Akers & Johnson,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
BQ82Q,synonym,variety,Neoporteria subgibbosa var. nigrihorri,(Backeb.) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Y74L,synonym,species,Opuntia grata ,Phil.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
4QVMH,synonym,species,Pyrrhocactus confinis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3CCL3,accepted,species,Eulychnia acida ,Phil.,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
3B6VK,accepted,species,Eriosyce garaven,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
BNDSV,synonym,subspecies,Eriosyce odieri subsp. kraus,(F. Ritter) Ferryman,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Z44R,synonym,form,Neoporteria reichei f. neoreichei,(Backeb.) Donald & G. D. Rowley,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
72669,accepted,species,Leucostele litoralis,(Johow) P. C. Guerrero & Helmut Walter,5TC39,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
6JLNG,synonym,species,Frailea odieri,(Lem. ex Salm-Dyck.) Speg.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
8VMPG,synonym,species,Eulychnia elata,(F. Ritter) Lodé,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
BPZV2,synonym,variety,Copiapoa calderana var. spinosio,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9Z2Q8,synonym,variety,Tephrocactus kuehnrichianus var. applanatus,(Werderm. & Backeb.) Backeb.,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
5GLH4,synonym,subspecies,Copiapoa gigantea subsp. haseltonian,(Backeb.) Doweld,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
8LL52,synonym,variety,Eulychnia saint-pieana var. barquitensis,(F. Ritter) A. E. Hoffm.,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
9XXSJ,accepted,species,Eriosyce cald,(F. Ritter) Ferryman,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B29SJ,synonym,variety,Cactus opuntia var. ficus-indica,(L.) DC.,69B3,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Opuntia ,True
9XXYM,synonym,species,Eulychnia clavata,Phil. ex K. Schum.,62DLY,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Austrocactu,True
5T9YG,synonym,unranked,Furiolobivia ,Y.Itô,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
BNDSW,accepted,subspecies,Eriosyce paucicostata subsp. floccos,(F. Ritter) Ferryman,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7D23K,synonym,species,Trichocereus ch,(Colla) Britton & Rose,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
BQ8M2,synonym,variety,Opuntia fulvicoma var. bicolor,(Rauh & Backeb.) G. D. Rowley,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
9XTJC,synonym,species,Cereus pycnacanthus ,Salm-Dyck,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
568GX,synonym,species,Thelocephala,(K. Schum.) F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3MQ8P,synonym,species,Horridocactus horridus,(Colla) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7LXFJ,synonym,variety,Neoporteria subgibbosa var. intermedia,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
BQGRH,synonym,variety,Tephrocactus sphaericus var. rauppianus,(K. Schum.) Backeb.,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
5N95V,synonym,variety,Copiapoa pseudocoquimbana var. chaniarensis,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
B7BRC,synonym,species,Neochilenia odoriflo,(F. Ritter) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4QVMV,synonym,species,Pyrrhocactus fuscus,(Muehlenpf.) F. Ritter,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
TZQS,synonym,species,Chilenia castaneoid,(Cels ex Salm-Dyck) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YYLX,synonym,variety,Neochilenia napina var. mitis,(Phil.) Backeb. ex Dölz,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
632K,accepted,genus,Neowerdermannia ,Fric,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Neowerdermannia ,False
9YNM4,synonym,species,Trichocereus cer,(Otto ex Pfeiff.) H. P. Kelsey & Dayton,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
MLNL,synonym,species,Borzicactus leucotrichus,(Phil.) Kimnach,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
73WHH,synonym,species,Neochilenia chilensis,(Hildm. ex K. Schum.) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
SX6C,synonym,species,Cereus chiloensis,(Colla) DC.,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
38GBM,synonym,species,Echinocactus fobeanus ,Mieckley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7K42F,accepted,subspecies,Eulychnia iquiquensis subsp. iquiquensis,,3CCLC,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
5W3DQ,ambiguous synonym,species,Arequipa clavata,(Söhrens) Borg,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
5NT9W,synonym,variety,Eriosyce odieri var. monte-amargensis ,Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
38KKG,synonym,species,Echinopsis schoen,(Rauh & Backeb.) H. Friedrich & G. D. Rowley,9YNMF,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Trichocereus,True
38KJT,synonym,species,Echinopsis riv,(Backeb.) H. Friedrich & G. D. Rowley,6Q5TX,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
7BQJY,synonym,species,Tephrocactus bicolor,(Rauh & Backeb.) Rauh,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
5QT6J,synonym,variety,Platyopuntia soehrensii var. grandiflora,F. Ritter,7N9RM,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Airampoa ,True
9XX29,ambiguous synonym,species,Echinocactus macracanthus ,Salm-Dyck,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
6DVS6,synonym,species,Echinocactus auratus ,Pfeiff.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
74RLW,synonym,species,Opuntia orurensis ,Cárdenas,7N9RM,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Airampoa ,True
5N94Q,synonym,variety,Copiapoa cinerea var. flavescens ,Backeb.,5ZZ2V,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9YYMJ,synonym,variety,Neoporteria ebenacantha var. min,(Labour.) Oehme,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46QXW,synonym,species,Neoporteria chorosensis,(F. Ritter) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
93LST,accepted,subfamily,Cactoideae ,Eaton,7HS,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,False
9YYN6,synonym,variety,Neoporteria tuberisulcata var. atroviridis,(F. Ritter) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B2QBB,synonym,variety,Neochilenia aerocarpa var. fulva ,Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
74RKF,synonym,species,Opuntia darwinii ,Hensl.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
5N95W,synonym,variety,Copiapoa pseudocoquimbana var. domeykoensis,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
3XJF6,synonym,species,Maihueniopsis ovall,(Gay) F. Ritter,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
46QZZ,synonym,species,Neoporteria senilis,(Phil.) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YTJS,synonym,form,Cereus chiloensis f. eburneus,(K. Schum.) Schelle,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
9XNKC,synonym,unranked,Dracocactus ,Y.Itô,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
3MQ8G,synonym,species,Horridocactus echinus,(F. Ritter) Backeb.,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
BN8SR,synonym,subspecies,Copiapoa humilis subsp. tocopillana,(F. Ritter) D. R. Hunt,Y4F6,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
3MQ8W,synonym,species,Horridocactus robustus,(F. Ritter) Y. Itô,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3B6VX,accepted,species,Eriosyce litoralis,(F. Ritter) P. C. Guerrero & Helmut Walter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YZ4L,synonym,form,Oreocereus hendriksenianus f. densilanatus,(Rauh & Backeb.) Krainz,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
3LWYH,synonym,species,Hildmannia juss,(Monv. ex Salm-Dyck) Kreuz. & Buining,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Y3HJ,synonym,species,Maihuenia philippii,F. A. C. Weber,5K95,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihuenia,True
5JHMQ,synonym,subspecies,Maihueniopsis boliviana subsp. ignesc,(Vaupel) Faúndez & R. Kiesling,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
9Z3ZY,synonym,form,Lobivia ferox f. pictiflo,(F. Ritter) J. Ullmann,5TC7J,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Lobivia,True
8S4KY,synonym,species,Echinopsis uebelmannian,(Lembcke & Backeb.) A. E. Hoffm.,8S8P8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Soehrensia ,True
